mass_ratio,total_mass,spin1_norm,spin1_tilt,spin1_phi,spin2_norm,spin2_tilt,spin2_phi,delta_f,f_max,f_lower,f_ref,inclination,phiRef,distance,IMRPhenomXPHM-lal,IMRPhenomTPHM-lal,IMRPhenomTPHM-py,IMRPhenomTPHM-py-gpu
2.6297408031693115,2386720.230117125,0.2596428117420635,1.7184245148711903,4.140349633382132,0.1024549492102536,1.845415590337306,5.807211273758067,0.0,0.1,0.0001,0.0001,1.9635857166709283,4.898307630959923,24.15507902590052,0.8654951040322582,7.857718924991786,0.9800732447765768,0.0832907638978213
3.2254754168941275,3086731.5366982366,0.8418378491856628,2.951631568695505,1.8554253644173144,0.6337667587060366,3.0772765076781536,6.266237303588768,0.0,0.1,0.0001,0.0001,0.754722744843559,0.2353767136343552,51.63723329108794,0.7530960820925733,5.499615555629134,0.5733761801384389,0.0666498598642647
6.008768119566691,3288710.0409506173,0.5133917715890871,0.9983509916444856,0.2663074372992231,0.1652213379773013,2.7218097445488323,0.724908816164969,0.0,0.1,0.0001,0.0001,1.4775789401179529,2.591165249186667,30.57067707584324,0.6018929380613068,7.600743941031396,0.9229176216758788,0.0787605770863592
5.293148652929508,7550158.740025545,0.1003825006805816,1.0909943349518396,1.9737028886588608,0.2471248515242593,1.72432188929187,0.8937815887395346,0.0,0.1,0.0001,0.0001,0.5837096224911777,5.082319723187215,30.30639119323755,0.09912205503011744,2.0027200700715184,0.2298947591334581,0.048915629601106
6.105927273832688,4107465.6163243246,0.3998855615072809,2.127886275724717,0.097428150797665,0.6841749148106604,2.394347032968368,5.80348132314267,0.0,0.1,0.0001,0.0001,1.144210701991763,1.144000803602018,95.07696836781376,0.48606997076421976,5.921507857739925,0.5015061507001519,0.0653219160158187
7.490868322268394,5964027.570298013,0.456587206253489,0.8571842649614341,2.780123844818299,0.7537185197226902,3.021163342517559,1.2382426838042135,0.0,0.1,0.0001,0.0001,0.3923619589455802,2.706283874505813,88.4800378527742,0.26186021510511637,3.575791573151946,0.4675830821506679,0.0567428031936287
6.760991803693721,9741455.868977793,0.8313007577737619,1.5729679986937148,5.722368867140338,0.3305037223568273,3.0540794404487,5.750383562965306,0.0,0.1,0.0001,0.0001,1.995285608252204,1.2724635207652073,48.67919906080953,0.09220765034357707,1.6894573397003114,0.1399807040579617,0.0476594830863177
2.0068102666357857,1621899.707102317,0.712927686971905,0.0020152899261454,0.3184643005295089,0.294639159424518,3.004642928263177,0.7577901298980512,0.0,0.1,0.0001,0.0001,0.7255770397058136,2.8780389591122013,24.706170628040905,2.3153572037505605,13.986737905070186,1.5971213090233505,0.1225852180738002
6.308815975720097,3430140.555206148,0.9403662458304134,2.9762158603886526,5.757215509457603,0.7437356247796426,1.1492394389889165,4.316834502550566,0.0,0.1,0.0001,0.0001,1.571425315157177,5.902582790859491,76.64879679248041,0.5961436907139918,7.774718157015741,0.766297104768455,0.0739866763819009
1.0919481745674775,7498654.986307552,0.1358090677822897,0.8809293164128567,4.079466997864104,0.3036604469129662,1.4742883383775118,2.946489809343503,0.0,0.1,0.0001,0.0001,3.0406918370475267,1.962265269524056,47.33247512151881,0.15276116769139966,1.166368484031409,0.0884079043753445,0.0468447396066039
1.6726418256788127,2351791.683551703,0.464795892975927,0.72772848880817,0.8529902981252215,0.0717108027601295,1.8175172980974672,4.633731633147915,0.0,0.1,0.0001,0.0001,0.1493149088521999,0.0363722306766554,74.23752669511755,0.9544748136152824,7.0057435859926045,0.7892480646260083,0.0767325373832136
4.23948400171536,6551484.788815185,0.8778519182535062,0.944661070084171,4.304461872650732,0.1135660297131435,2.258900838614683,1.134919640455922,0.0,0.1,0.0001,0.0001,1.725151113081098,1.0802619835283618,38.07983794612913,0.20257539907470345,2.0581418867222965,0.2357894289307296,0.0498959789983928
4.751736467045623,2658568.729134177,0.7104826412315604,2.4053444804947364,1.649530034935685,0.6182974582493507,1.2707163503080954,5.834747950273155,0.0,0.1,0.0001,0.0001,3.0975092595554834,1.504491282271528,51.67230966457166,1.4471000417446096,9.601431109942496,1.5636950037442148,0.0908755702897906
9.270395001363722,1035718.8397369311,0.7378731373995221,0.9611708728136515,0.4259156717654199,0.2506951662907631,0.9466411742000288,1.0423759657673948,0.0,0.1,0.0001,0.0001,1.7320361867586722,4.848576398633074,23.414832355292297,11.781514124944806,70.62799785006791,9.22318610502407,0.563551419088617
1.460797642603316,1262969.1500520213,0.7064792783161263,1.2889961782738466,6.120507857238657,0.6201416387861431,2.967074883900932,2.2628478353346675,0.0,0.1,0.0001,0.0001,0.3260818086248013,2.312100252810944,66.72182247151417,5.028781325556338,18.489760811906308,2.1796022090129554,0.1554072590079158
4.053035553568461,3057708.893368976,0.5440801967704755,2.6994706311642886,4.079872558112351,0.1730376304853198,2.0316649735495864,3.7052736299277744,0.0,0.1,0.0001,0.0001,0.0251079089962887,4.452176316610416,25.394833754454886,0.7037482392042875,6.820079165045172,0.9999828091822563,0.0724050844088196
3.461543757435768,3632346.467088167,0.4756758374221923,2.3482661920330634,2.4924577629690368,0.5755065570136193,0.7711745946228871,2.748683222375832,0.0,0.1,0.0001,0.0001,1.1615083320407498,3.161748888444081,83.20358360108649,0.5978740223993858,4.665332130622119,0.4814474731683731,0.0621476480737328
7.786633555689109,7456794.017410338,0.1368984414339898,1.2486942258869418,1.481390030260911,0.0040859763321658,0.57746433140965,5.952729599451351,0.0,0.1,0.0001,0.0001,0.4189641668026169,6.054385423191932,96.9719031836729,0.18407670424009362,2.1328325029462576,0.2360534910112619,0.0507062789984047
1.284511726705906,9342151.989461647,0.0122628496278491,2.326811519184892,3.159348608732289,0.7771817719458556,3.118004549810718,5.582724537146113,0.0,0.1,0.0001,0.0001,3.026055509667408,4.892189926380585,69.55050379132288,0.053671871622403465,0.7959803212434053,0.0558845810592174,0.0454603702295571
6.208495616990138,1491700.858304657,0.8585153978431738,0.643019069630808,1.6326887390212024,0.1260895436842553,1.3012515738599488,3.452065604917044,0.0,0.1,0.0001,0.0001,1.216045125045086,3.936414708528401,21.094289720782463,4.353950647792469,26.69745959015563,3.342460342682898,0.2323319897055626
8.636892234222534,9994809.817494676,0.7032270722688663,0.841945605787601,6.241160237212792,0.4926431931052376,2.5966106221289755,0.9042542305559822,0.0,0.1,0.0001,0.0001,3.1309512696568853,0.8161903775509264,94.2316126216258,0.1291975749966999,1.7205331632867455,0.2763599879108369,0.0490578321740031
1.0963360784353162,6880229.7154761385,0.2618621147666548,3.131874894687379,4.184484840109183,0.1466108284129237,1.1742325266299956,5.308990245151273,0.0,0.1,0.0001,0.0001,2.028635111894702,2.780739521538752,69.86568638767454,0.11598663761590917,1.3404956790618598,0.0993387652561068,0.0472883825190365
1.398479984660905,2418344.8623122973,0.9213715273863534,0.6064594274462196,3.5525171986812856,0.7761864588523438,0.5312589613902052,1.8606179099598616,0.0,0.1,0.0001,0.0001,0.0094918912914652,4.350248829854095,67.67722713859115,0.7230396166754266,7.420257615391165,0.7430760208517313,0.0738565871957689
2.02987731761299,1900142.7343075287,0.3671172154590639,0.6262616425612181,3.6042636057174295,0.5222303813866367,2.0456293613185936,3.992961813897844,0.0,0.1,0.0001,0.0001,0.6306274287557385,2.051565973783356,59.94884245000465,1.604419923077027,9.852600497193636,1.138653265777975,0.0968721718061715
1.392671401552896,3367130.9428100805,0.0789143442922445,2.4367954289904388,6.131465014162235,0.6838928069172839,0.53730957994873,0.5157077809116856,0.0,0.1,0.0001,0.0001,0.6502625173900886,4.245718147766847,89.23231977532883,0.2799569549970329,3.668485315982253,0.3953665578737855,0.0583609260153025
1.2196303820454346,1155649.3375788955,0.2968804246725243,3.0924015496268416,5.2455692472127,0.7361378777482164,2.032382516099353,1.290322041291179,0.0,0.1,0.0001,0.0001,1.2622522956814162,4.211412784148995,34.03727341579737,5.303169901948422,22.553942664992064,2.3369287736713886,0.1681371951010078
1.1953657735449073,2385313.37564814,0.9541326387674616,0.9856893911156052,2.7907355076871085,0.3565326050256653,1.2803732265274033,5.544668143369842,0.0,0.1,0.0001,0.0001,3.11840130943436,5.999590691329628,78.748359583882,0.7569677176264425,6.226304316427559,0.7730944301001728,0.0729676085989922
2.902977301610759,3222067.951627181,0.8023611881820376,2.349630761170148,5.48894709315949,0.4900258547803378,0.3604296832450144,2.708360376459925,0.0,0.1,0.0001,0.0001,2.6780765685709014,4.104721660155866,98.33110891485563,0.515512788357834,5.208922123070806,0.5948292999528348,0.0635073865763843
3.573623483425748,2315351.586434785,0.8933393171086198,1.0711339510958895,0.367190722109031,0.5112170050627217,2.6838928732282947,5.571063168482485,0.0,0.1,0.0001,0.0001,0.6157164016767421,5.517293615231076,80.65681330322536,1.5496822665445507,9.774166442919524,0.9736667959950864,0.0949308495037257
3.426697021342934,6739896.254546657,0.3246248258774653,1.6200043488381577,4.603821749795259,0.8843239039403412,1.4498147819661162,0.1293515288039139,0.0,0.1,0.0001,0.0001,0.5198799517925794,0.4907098273773256,96.83232339574604,0.11357012096171577,1.708495386876166,0.2091103638522327,0.0487112258095294
2.6506200080844624,4797888.774046205,0.1906022387102266,0.8173223480379458,0.2877794617496799,0.3857131045480635,2.885462065851421,0.2436212192489869,0.0,0.1,0.0001,0.0001,1.533980078280124,6.224035622949609,80.6305151439144,0.17323939269408584,2.7502419999800622,0.2637812457978725,0.0512744680047035
7.271218905874907,1730514.7078519256,0.8660792128446214,1.673761271047237,2.1062077224763947,0.9039292986901846,0.1534405872368936,2.210581224080635,0.0,0.1,0.0001,0.0001,2.971407725167437,4.675672841967354,56.114436769192224,3.64571764630576,25.85498615493998,3.509797099977732,0.2015843528322875
2.771478874873869,4890681.2103673,0.5241230307221068,1.935193117178208,4.824114491735763,0.0618076155768836,2.8891745131862945,1.3686781037570888,0.0,0.1,0.0001,0.0001,2.680008699028124,4.640108159019446,23.26129995551569,0.21425201433400312,2.54328052001074,0.2998859169892967,0.0513638514094054
8.980163125415768,1127221.2371680466,0.4298715019102903,2.241499555804093,0.071459954854092,0.938877162716054,2.009581967740376,1.0583158794785108,0.0,0.1,0.0001,0.0001,1.3225497374457336,4.220120248613739,16.158064618735366,10.949951679135362,55.27551636006683,7.8562186430208385,0.4724293812178075
4.482709976506842,9438131.102282574,0.1117994838778323,0.1127972403590851,2.2828202131379403,0.3358864870897623,0.8995807757080153,6.009457943290249,0.0,0.1,0.0001,0.0001,2.347856126355487,1.4721148860142523,21.14321795094712,0.06043660563106338,1.323049338068813,0.1345980870537459,0.0475801473017781
1.5290636302004437,6848968.399167018,0.90161584762029,2.596953288192499,0.7053038370714879,0.8628614757970264,2.4471177086316347,2.929166042344889,0.0,0.1,0.0001,0.0001,0.3817451459831469,6.066380008329369,80.42086118777995,0.09354469769944747,1.2861665561795237,0.1260894150473177,0.0470881639048457
1.7872034803306636,1999117.3324551943,0.2924168514497294,2.2950509050734764,4.950764781263681,0.9654790475878536,0.7407380003982019,2.1997914968695778,0.0,0.1,0.0001,0.0001,1.4647817323972765,0.2817523103865584,96.5410037722434,1.5698300916701555,10.08867647126317,0.9234167449176311,0.0944884972646832
3.4620972796095946,9216384.321351346,0.8534486550845111,0.8766498994703599,3.281266626560547,0.4494654009100081,1.7480999723529176,0.4365600249208148,0.0,0.1,0.0001,0.0001,1.862286469397752,4.368524139956556,40.92322715439378,0.07582726671049993,1.279762753751129,0.0928002311848104,0.0474867799784988
1.3952611822302994,1871228.631043712,0.5660849798594502,0.0186020070661429,0.6185939929616262,0.1958194047802363,2.6102978236443315,2.0637957588971534,0.0,0.1,0.0001,0.0001,0.3877798194107669,4.093320425914557,89.33645507555809,1.6218305874305468,9.56845580600202,1.0195750440470874,0.0978103326633572
6.050508397713899,9583472.929424196,0.4878060184614849,2.733250404535956,0.3756217895800037,0.942447403829402,2.2392791775893173,2.7764067369758707,0.0,0.1,0.0001,0.0001,2.91031665902514,5.006444582866899,70.88011204164485,0.09565085063998897,1.4560625003650784,0.094863535836339,0.0474841868970543
2.9727758176896715,6494375.53057998,0.895597054623719,2.96028370910428,4.381578026904035,0.991994027904442,2.378151577814796,5.014090950787644,0.0,0.1,0.0001,0.0001,1.9897814534895288,2.891355967061682,16.32264159730882,0.16570157495637736,1.8184512499719856,0.1704267621971666,0.048045857809484
1.2428546552785475,3150937.6502211657,0.8507507397662811,2.0429165116885706,3.96028134404292,0.7224288901397637,0.9110202009004514,4.393925024779364,0.0,0.1,0.0001,0.0001,0.3447642732737356,1.2725354096353223,47.890045681555314,0.4887061780318618,3.978007546626032,0.4525099452584982,0.059788836305961
3.960014519944834,3023649.210993618,0.4834373040158971,2.8398081277202767,1.330168485927438,0.5159650383797422,0.2114804890903984,0.7739103996590693,0.0,0.1,0.0001,0.0001,1.9667944161092443,1.752013784573568,50.15347633715637,0.4928017216734588,7.144528676755726,0.6841057678684592,0.07136035929434
1.853348773410276,5421895.898107325,0.8217651578899237,0.1212425185929383,4.463652793953441,0.5472551462705798,0.4392308228910233,6.100018022387839,0.0,0.1,0.0001,0.0001,3.061969395801224,4.152211984875951,22.84645076150078,0.17804178455844522,2.184992400929332,0.2352473768405616,0.0496059755794704
2.798404972457025,1356749.8169651718,0.5483573706923401,0.6338752716560444,4.301316576244758,0.4442311949126464,1.9011861284713496,1.5694310128154312,0.0,0.1,0.0001,0.0001,1.3879097613691034,2.417914926425645,11.230933555750878,4.883056325682749,19.834730519913137,2.3698509368114173,0.1716275886166841
1.1444728788843883,6063375.917289358,0.8800949750237571,0.2970171193592271,1.2057247135963989,0.0938364317757427,1.6424067368763955,4.063115843734466,0.0,0.1,0.0001,0.0001,0.0239811310192429,5.82044139028251,14.50730991779167,0.07653955463320017,1.7825502809137106,0.1615800950676202,0.0483476216904819
5.200757403668031,6906553.587443503,0.165874608303749,2.043643452108664,4.871177738133457,0.7509795752199234,1.1774924025964864,3.3122805586940083,0.0,0.1,0.0001,0.0001,2.64882283115186,0.5413528031353936,69.37160526417584,0.16409156859541932,2.2478575580753386,0.2048112791962921,0.0497679896187037
5.479536244712117,1790141.1442638417,0.8652284137295917,0.6886708064205681,2.46794925102148,0.1715543604967774,3.046299710538437,3.883522623324101,0.0,0.1,0.0001,0.0001,2.705562174046054,5.620992477385853,55.05328948134135,3.7544721720429757,18.580390274059027,2.2761284462176263,0.1619942104909569
1.1291590613406135,2583544.216551684,0.0508239131166055,1.4888117443790625,1.4282384115166824,0.9850899027758532,0.0494948110042548,4.763005550792158,0.0,0.1,0.0001,0.0001,1.1758455052645345,0.0940909198939764,99.2364737806792,0.5807160839127997,6.117923215031624,0.5719033940695226,0.0692935694940388
6.960732076152596,6323950.737969246,0.8716046786757847,2.200224585785986,4.020028320251251,0.78002969571287,0.2264815464698268,4.701221892235536,0.0,0.1,0.0001,0.0001,2.2007327262523235,5.592984062003198,73.40086113348275,0.1796402116306126,3.2838871777057648,0.3007300700992346,0.0516021422110497
4.165459025015489,5710980.721991904,0.8859962326555124,0.0496913077336248,1.2722478532054309,0.8878187746431063,1.702895205721099,3.431310270331603,0.0,0.1,0.0001,0.0001,1.144425965001002,0.5331609965662953,35.05351328766666,0.15767959707106152,2.716267252806574,0.2733095237053931,0.051993741793558
1.6030333412113442,1070826.7724050065,0.0528415431530298,1.192553978720975,2.685146996028561,0.6368409248404491,2.1309142928900875,5.865276075974407,0.0,0.1,0.0001,0.0001,0.5856604565699854,4.485451226628124,12.268130128223447,5.559509867336601,22.57978009199724,3.07437560427934,0.2021863362286239
1.984964048905194,3012927.307387389,0.6492329941971484,0.3937814063849567,6.178876022736707,0.1183325758401965,3.092134114875627,0.4279507691711872,0.0,0.1,0.0001,0.0001,1.1527899304393725,3.6130308971229184,97.23176573467084,0.47792209731414914,5.434628345072269,0.5266695679165423,0.0640259442850947
1.688625385294244,5411773.057517742,0.5193163985514158,1.3293835556896778,1.055358814479039,0.2099344381114354,0.4471866620061494,2.276577051421894,0.0,0.1,0.0001,0.0001,1.9821672993786208,5.107927360965262,42.4083337660384,0.10656481608748436,1.8724594986997545,0.1819341909140348,0.0491273843217641
1.4183544474237348,4774145.978956838,0.2935895634590161,1.851322829383928,2.3984910153476764,0.1190498726117913,0.2095705906356778,1.7246343211211863,0.0,0.1,0.0001,0.0001,2.358458125704293,6.145663837594454,21.00996966481508,0.20951375054816404,2.144389883149416,0.2356426119804382,0.0502002641092985
1.153464158350844,2474191.2401276142,0.6304394454993776,1.2353915725653772,1.3111243731800977,0.1299078136935607,2.321336589532518,3.46728462684656,0.0,0.1,0.0001,0.0001,0.4666406591138304,0.92877179448568,30.946541213310297,0.7071254046944281,6.219740497879684,0.643216251861304,0.0711869943886995
1.9919330977186247,7706959.568655768,0.7963528565423981,0.3612456853605842,2.976063527600841,0.658678521040131,2.5390000549143923,3.871861080456549,0.0,0.1,0.0001,0.0001,0.4919676412327859,4.9467924854414,30.605374519819613,0.09705777435253064,1.2167631201446056,0.1256345580331981,0.0474326695315539
1.1645331940264918,4958517.576093772,0.3970148494143031,2.616546846151918,4.355656668618339,0.0789352161936295,0.2677100222063316,5.717478585955483,0.0,0.1,0.0001,0.0001,2.323624246114758,3.644406252884092,22.00215049856684,0.21506951532016197,1.981781793292612,0.224712326657027,0.0495182326994836
4.885360862345858,1016330.492763323,0.0714004322238875,2.957243597333855,2.852617453564072,0.3471625670158446,2.255651444416769,3.9623417681735753,0.0,0.1,0.0001,0.0001,0.2698028611394853,3.8747278339267535,64.07772819425217,11.905393787659705,43.63466603588313,6.253892913926393,0.3703694948926568
9.677264597006396,4732314.594912851,0.0989529775015617,2.298055706787996,2.038774403413833,0.6474938485425574,1.5615314569771,0.831701282412452,0.0,0.1,0.0001,0.0001,1.999106525561706,3.52435654096563,27.6566002303442,0.3732860723199944,5.476587880868465,0.626031972002238,0.0687977200839668
2.665768999040233,4350231.011684633,0.0430741590224078,3.106432122755906,0.13117464051924,0.4073673501720397,1.2470541508762296,0.9039171699504804,0.0,0.1,0.0001,0.0001,1.6609580594169575,6.248373019927681,35.758169694884586,0.29389195004478097,3.008274715859443,0.3461287030950188,0.0530462756287306
4.937637302299815,8944806.242683262,0.9175983509578474,1.4063631496358464,6.161845920635608,0.7592425286839805,2.7019839558065266,4.837780774574157,0.0,0.1,0.0001,0.0001,1.6680836234691483,4.6548891035530895,65.70306472060389,0.06847235932946205,1.3868390889838338,0.1047545280307531,0.0476283335126936
3.741260493166225,1662708.8018957493,0.5670177849149483,0.569209722224795,1.246236380635257,0.8334872971800581,2.804972737387413,2.4086149226149254,0.0,0.1,0.0001,0.0001,1.9932160112477333,0.9666211225647212,59.33187488677604,1.9337257239967585,17.868866689968854,2.094336544163525,0.1475601110141724
1.0804832677537677,2116262.586615649,0.2783760352607677,1.843979685124565,2.991391828549061,0.6019312340662055,0.3861609182143208,4.423668884516341,0.0,0.1,0.0001,0.0001,2.3052253645295537,1.338421230047864,32.86509446985839,0.8380476993819078,8.287131678778678,0.8052844628691673,0.0834921143017709
1.1870872282162652,5566395.888999865,0.6043445038229514,2.5204026702091897,3.7914543478589424,0.4474276957137495,1.503917108703769,3.903314047153888,0.0,0.1,0.0001,0.0001,1.2935213949135205,5.858286380601147,20.47148640946347,0.1666079480201006,1.620649851858616,0.1703780982643365,0.0480671503115445
6.370790043862997,8185834.344624883,0.5355502573865469,0.325130001882693,1.5112751111158338,0.7727969650610966,1.6784455680597143,3.469999460117659,0.0,0.1,0.0001,0.0001,2.363295256432594,0.8014512807796121,76.82741833475548,0.1202158946543932,2.084496090654284,0.2059054770506918,0.0495843983255326
1.4198039113177507,7374721.1099391235,0.7378446169881954,2.32984802844034,4.631119367633095,0.7084219167818436,0.0193606276761067,0.9795503597761622,0.0,0.1,0.0001,0.0001,0.9918665006909444,0.4615577821039162,72.73042476140505,0.07331663478786747,1.460619724355638,0.0976623049937188,0.0472841090057045
5.411815984987065,3197741.558791425,0.1410291893092105,0.1562383641634086,2.951926369418268,0.5379021148479699,1.1898079377379944,1.9585412904808024,0.0,0.1,0.0001,0.0001,1.7833808638681994,4.4117012072206325,71.91420205302823,0.5003257025964558,7.334110267926007,0.7989850668236613,0.0788176286965608
5.700846335270396,5498684.635144792,0.4184612258083867,1.4425778984482605,6.107951815613214,0.9549072224174456,2.2969618231390454,2.420969473831519,0.0,0.1,0.0001,0.0001,1.7157071515508362,1.879810532650449,38.91571769291025,0.18752502199883261,2.858974394388497,0.3604598972015083,0.056004889216274
3.3570148328416414,1156299.205916087,0.9067810165554568,1.9205240383895,4.355726435368183,0.2469060236244542,0.6672394246414994,2.529626278167204,0.0,0.1,0.0001,0.0001,0.22122697086972,5.587071466537451,71.67906246643871,4.98106453831618,26.905934806913137,3.482861539814621,0.2302922609262168
3.85106464829323,3423217.207434223,0.1750271802586888,0.0216830657710939,5.559920494551135,0.3690041145722288,2.2960188594054824,0.1227642617889921,0.0,0.1,0.0001,0.0001,1.6703160548551983,4.040651905538015,23.48242120950051,0.48468413002168137,5.185490041971207,0.5244489093311131,0.0660463967826217
6.608904075270147,2554265.5940769035,0.6865403466715941,2.401234204398167,4.196582120135647,0.2128507582661688,1.4660194862924445,5.912699067546488,0.0,0.1,0.0001,0.0001,1.0900646896597266,1.6129348833410853,28.81866737940448,1.3274417390736442,12.005162454675885,1.4048164286650715,0.1057408342137932
3.994061243117754,4263435.743666632,0.5130140833363394,0.7571755485655706,4.3437753220309325,0.1950411135748156,2.658694427965281,3.4677517178818777,0.0,0.1,0.0001,0.0001,1.830364462502766,1.6685013366218604,74.62340261177052,0.25590773097549874,3.8290891139768064,0.4741826625540852,0.0594132175203412
4.565683940654752,6903943.283560494,0.3718654119965735,1.93797486682076,3.8059709110065056,0.602799261657796,2.8126962802648987,5.92089499176144,0.0,0.1,0.0001,0.0001,2.191467496045308,4.742454690209207,71.34749503512438,0.16532463859766722,1.94045437220484,0.2695085150189698,0.048985924758017
6.717203007838863,4172768.3661569753,0.3460536513839335,2.183761152555721,4.898961308570279,0.2810234415293026,1.2967485084962784,2.7793286654842864,0.0,0.1,0.0001,0.0001,1.4977517025071043,4.436350402068368,71.78384239615062,0.477108779673775,5.721744829788804,0.5955796418711543,0.0667648096103221
